Campeonato:,Campeonato Brasileiro - Série A/2021,Rodada:,25
Jogo:,Fortaleza / CE X Flamengo / RJ,,
Data:,09/10/2021 Horário: 19:00 Estádio:,Governador Plácido Aderaldo Castelo / Fortaleza,
"",,Arbitragem
Arbitro:,Felipe Fernandes de Lima (AB / MG),
Arbitro Assistente 1:,Felipe Alan Costa de Oliveira (AB / MG),
Arbitro Assistente 2:,Fernanda Nândrea Gomes Antunes (FIFA / MG),
Quarto Arbitro:,Luiz César de Oliveira Magalhães (AB / CE),
Delegado Local:,Maria Aparecida Castro Ferreira (CBF / CE),
Analista de Campo:,Francisco de Assis Almeida Filho (CBF / CE),
VAR:,Igor Junio Benevenuto de Oliveira (VAR-FIFA / MG),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:50Atraso:,,Não Houve Entrada do mandante: 20:02,,Atraso:,Não Houve
Entrada do visitante:,18:50Atraso:,,Não Houve Entrada do visitante: 20:02,,Atraso:,Não Houve
Início 1o Tempo:,19:00Atraso:,,Não Houve Início do 2o Tempo: 20:05,,Atraso:,Não Houve
Término do 1o Tempo:,19:50Acréscimo:,,5 min Término do 2o Tempo: 20:53,Acréscimo:,,3 min
Resultado do 1o Tempo: 0 X 0,,,Resultado Final: 0 X 3,,,
"",,,,,Relação de Jogadores,,,,
"",,Fortaleza / CE,,,,Flamengo / RJ,,,
No,Apelido,Nome Completo T/R,,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
12,Felipe,Felipe Alves Raymundo T(g),,P,177931 22 Batista,Gabriel Batista de Souza,T(g),P,439475
2,Guilherme,Guilherme de Jesus d ... T,,P,348138 3 R. Caio,Rodrigo Caio Coquett ...,T,P,316645
9,Wellington ...,Wellington Pereira d ... T,,P,152788 4 Leo Pereira,Leonardo Pereira,T,P,310373
10,Lucas Crispim,Lucas de Figueiredo  ... T,,P,316748 5 Willian Arão,Willian Souza Arao d ...,T,P,293420
13,Ederson,Ederson Jose dos San ... T,,P,441979 8 Thiago Maia,Thiago Maia Alencar,T,P,384124
14,Ronald,Ronald dos Santos Lopes T,,P,383384 11 Vitinho,Victor Vinicius Coel ...,T,P,307245
16,Matheus,Matheus Isaias dos Santos T,,P,376217 16 Filipe Luís,Filipe Luis Kasmirski,T,P,156447
18,Edinho,Francisco Edson More ... T,,P,377355 18 ANDREAS,Andreas Hugo Hoelgeb ...,T,P,729086
22,Yago,Glaybson Yago Souza  ... T,,P,364829 19 Michael,Michael Richard Delg ...,T,P,534667
25,Lucas Lima,Lucas Rafael Araujo Lima T,,P,331937 21 Pedro,Pedro Guilherme Abre ...,T,P,303716
44,Christian,Christian Chagas Tarouco T,,P,170255 34 Matheuzinho,Matheus Franca Silva,T,P,565578
1,Marcelo Boeck,Marcelo Boeck R(g),,P,154969 45 Hugo,Hugo de Souza Nogueira,R(g),P,376228
4,Jackson,Jackson de Souza R,,P,299142 6 Rene,Rene Rodrigues Martins,R,P,346636
7,Robson,Robson dos Santos Fe ... R,,P,302768 13 Lázaro,Lazaro Vinicius Marques,R,P,544981
11,Osvaldo,Osvaldo Lourenco Filho R,,P,177411 20 Rodinei,Rodinei Marcelo de A ...,R,P,353568
15,Luis,Luis Antonio Ferreir ... R,,P,420080 30 Bruno Viana,Bruno Viana Willemen ...,R,P,306786
17,David,David Correa da Fonseca R,,P,430588 33 Robert,Robert Kenedy Nunes  ...,R,P,315043
19,Angelo Hen ...,Angelo Jose Henrique ... R,,P,723924 35 João Victor,João Victor Gomes da ...,R,P,567529
20,Romarinho,Jose Romario Silva d ... R,,P,413857 36 Ramon,Ramon Ramos Lima,R,P,526090
29,Daniel Guedes,Daniel Guedes da Silva R,,P,317780 37 Cesar,Cesar Bernardo Dutra,R,P,307296
30,Bruno,Bruno Ferreira Melo R,,P,329952 49 Cleiton,Cleiton Santana dos  ...,R,P,639459
34,Depietri,Valentin Depietri R,,P,727672 63 Vitor Gabriel,Vitor Gabriel Claudi ...,R,P,510415
96,Matheus Va ...,Matheus de Vargas R,,P,338237,,,,
"",,Comissão Técnica,
"",Fortaleza / CE,,Flamengo / RJ
Técnico:,Juan Pablo Vojvoda,Técnico:,Renato Portaluppi
Assistente Técnico:,Gaston Ricardo Liendo,Assistente Técnico:,Alexandre Pereira Mendes
Médico:,Roberto Clayton Lima Oliveira Junior,Médico:,Marcelo Soares Da Silva
Treinador De Goleiros:,Nahuel Dario Martinez,Treinador De Goleiros:,Wagner Paulino Miranda
Preparador Físico:,Adrian Ricardo Vaccarini,Preparador Físico:,Alexandre Lapolli Sanz Soares
Massagista:,Jose Wellington Nunes De Moura,Fisioterapeuta:,Laniyan Fructuoso Lima Neves
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
15:00,2T,21,NR,Pedro Guilherme Abreu dos Santos,,Flamengo/RJ
19:00,2T,19,NR,Michael Richard Delgado de Oliveira,,Flamengo/RJ
22:00,2T,19,NR,Michael Richard Delgado de Oliveira,,Flamengo/RJ
"",,,,Cartões Amarelos
Tempo,1T/2T,No,Nome do Jogador,Equipe
36:00,1T,11,Victor Vinicius Coelho Santos,Flamengo/RJ
"",,,Motivo: A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Ao chutar a perna do seu adversario,
"",,,de maneira temeraria.,
"Ocorrências / Observações- nada houveMotivo de atraso no início e/ou reinício, e de acréscimos:- acrescimos devido subtituições, retirada de atletas do campo e gols.- concedido um minuto de silencio em homenagem postuma as vitimas da covid19.- duranteo minuto de silencio, em nome da paz no futebol, a equipe de arbitragem realizou protesto contra a agressao sofrida pelo arbitro rodrigo crivellato.Observações Eventuais- nada houveRelatório do Assistente- nada houveSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTFortaleza/CE17 - David Correa da Fonseca18 - Francisco Edson Moreira da S...32:001TFortaleza/CE4 - Jackson de Souza16 - Matheus Isaias dos Santos15:002TFortaleza/CE15 - Luis Antonio Ferreira Rodrig...25 - Lucas Rafael Araujo Lima15:002TFortaleza/CE7 - Robson dos Santos Fernandes9 - Wellington Pereira do Nascim...22:002TFlamengo/RJ33 - Robert Kenedy Nunes do Nasci...11 - Victor Vinicius Coelho Santos28:002TFlamengo/RJ30 - Bruno Viana Willemen da Silva3 - Rodrigo Caio Coquette Russo28:002TFlamengo/RJ35 - João Victor Gomes da Silva8 - Thiago Maia Alencar37:002TFlamengo/RJ20 - Rodinei Marcelo de Almeida19 - Michael Richard Delgado de O...37:002TFlamengo/RJ13 - Lazaro Vinicius Marques18 - Andreas Hugo Hoelgebaum Pere...37:002TFortaleza/CE30 - Bruno Ferreira Melo10 - Lucas de Figueiredo Crispim"
Ocorrências / Observações
- nada houve
"Ocorrências / Observações- nada houveMotivo de atraso no início e/ou reinício, e de acréscimos:- acrescimos devido subtituições, retirada de atletas do campo e gols.- concedido um minuto de silencio em homenagem postuma as vitimas da covid19.- duranteo minuto de silencio, em nome da paz no futebol, a equipe de arbitragem realizou protesto contra a agressao sofrida pelo arbitro rodrigo crivellato.Observações Eventuais- nada houveRelatório do Assistente- nada houveSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTFortaleza/CE17 - David Correa da Fonseca18 - Francisco Edson Moreira da S...32:001TFortaleza/CE4 - Jackson de Souza16 - Matheus Isaias dos Santos15:002TFortaleza/CE15 - Luis Antonio Ferreira Rodrig...25 - Lucas Rafael Araujo Lima15:002TFortaleza/CE7 - Robson dos Santos Fernandes9 - Wellington Pereira do Nascim...22:002TFlamengo/RJ33 - Robert Kenedy Nunes do Nasci...11 - Victor Vinicius Coelho Santos28:002TFlamengo/RJ30 - Bruno Viana Willemen da Silva3 - Rodrigo Caio Coquette Russo28:002TFlamengo/RJ35 - João Victor Gomes da Silva8 - Thiago Maia Alencar37:002TFlamengo/RJ20 - Rodinei Marcelo de Almeida19 - Michael Richard Delgado de O...37:002TFlamengo/RJ13 - Lazaro Vinicius Marques18 - Andreas Hugo Hoelgebaum Pere...37:002TFortaleza/CE30 - Bruno Ferreira Melo10 - Lucas de Figueiredo Crispim"
Observações Eventuais
- nada houve
"Ocorrências / Observações- nada houveMotivo de atraso no início e/ou reinício, e de acréscimos:- acrescimos devido subtituições, retirada de atletas do campo e gols.- concedido um minuto de silencio em homenagem postuma as vitimas da covid19.- duranteo minuto de silencio, em nome da paz no futebol, a equipe de arbitragem realizou protesto contra a agressao sofrida pelo arbitro rodrigo crivellato.Observações Eventuais- nada houveRelatório do Assistente- nada houveSubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTFortaleza/CE17 - David Correa da Fonseca18 - Francisco Edson Moreira da S...32:001TFortaleza/CE4 - Jackson de Souza16 - Matheus Isaias dos Santos15:002TFortaleza/CE15 - Luis Antonio Ferreira Rodrig...25 - Lucas Rafael Araujo Lima15:002TFortaleza/CE7 - Robson dos Santos Fernandes9 - Wellington Pereira do Nascim...22:002TFlamengo/RJ33 - Robert Kenedy Nunes do Nasci...11 - Victor Vinicius Coelho Santos28:002TFlamengo/RJ30 - Bruno Viana Willemen da Silva3 - Rodrigo Caio Coquette Russo28:002TFlamengo/RJ35 - João Victor Gomes da Silva8 - Thiago Maia Alencar37:002TFlamengo/RJ20 - Rodinei Marcelo de Almeida19 - Michael Richard Delgado de O...37:002TFlamengo/RJ13 - Lazaro Vinicius Marques18 - Andreas Hugo Hoelgebaum Pere...37:002TFortaleza/CE30 - Bruno Ferreira Melo10 - Lucas de Figueiredo Crispim",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Fortaleza/CE,17 - David Correa da Fonseca,18 - Francisco Edson Moreira da S...
32:00,1T,Fortaleza/CE,4 - Jackson de Souza,16 - Matheus Isaias dos Santos
15:00,2T,Fortaleza/CE,15 - Luis Antonio Ferreira Rodrig...,25 - Lucas Rafael Araujo Lima
15:00,2T,Fortaleza/CE,7 - Robson dos Santos Fernandes,9 - Wellington Pereira do Nascim...
