Campeonato:,Campeonato Brasileiro - Série A/2021,Rodada:,29
Jogo:,Ceará / CE X Fluminense / RJ,,
Data:,31/10/2021 Horário: 16:00 Estádio:,Governador Plácido Aderaldo Castelo / Fortaleza,
"",,Arbitragem
Arbitro:,Raphael Claus (FIFA / SP),
Arbitro Assistente 1:,Danilo Ricardo Simon Manis (FIFA / SP),
Arbitro Assistente 2:,Evandro de Melo Lima (AB / SP),
Quarto Arbitro:,Jose Denis Garces Lima (BAS / CE),
Delegado Local:,Maria Helena de Sousa (FD / CE),
Analista de Campo:,Francisco José de Sousa Soares (CBF / CE),
VAR:,Jose Claudio Rocha Filho (VAR-FIFA / SP),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,15:50Atraso:,,Não Houve Entrada do mandante: 17:06,,Atraso:,3 min
Entrada do visitante:,15:50Atraso:,,Não Houve Entrada do visitante: 17:03,,Atraso:,Não Houve
Início 1o Tempo:,16:00Atraso:,,Não Houve Início do 2o Tempo: 17:07,,Atraso:,2 min
Término do 1o Tempo:,16:50Acréscimo:,,5 min Término do 2o Tempo: 18:01,Acréscimo:,,9 min
Resultado do 1o Tempo: 1 X 0,,,Resultado Final: 1 X 0,,,
"",,,,,Relação de Jogadores,,,,
"",,Ceará / CE,,,,Fluminense / RJ,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,João Ricardo,Joao Ricardo Riedi T(g),,P,298660 1 Marcos Felipe,Marcos Felipe de Fre ...,T(g),P,318563
3,Messias,Messias Rodrigues da ...,T,P,381149 2 Samuel,Samuel Xavier Brito,T,P,292428
6,Bruno Pacheco Bruno de Jesus Pacheco,,T,P,333975 21 Jhon Arias,Jhon Adolfo Arias Andrade,T,P,728790
8,Fernando,Fernando Pereira do  ...,T,P,399713 30 Marlon,Marlon Rodrigues Xavier,T,P,364054
9,Jael,Jael Ferreira Vieira,T,P,178373 32 A,Abel Mathias Hernand ...,T,P,701161
10,Mendoza,John Steven Mendoza  ...,T,P,522146 33 Nino,Marcilio Florencio M ...,T,P,379386
13,Luiz,Luiz Otavio Anacleto ...,T,P,291651 34 Luiz Henrique,Luiz Henrique Andre  ...,T,P,523841
19,Fabinho,Fabio Goncalves,T,P,175065 35 André,André Trindade da Co ...,T,P,535518
29,Vinicius,Vinicius Goes Barbos ...,T,P,294769 38 Martinelli,Matheus Martinelli Lima,T,P,517552
94,Gabriel,Gabriel Dias de Oliveira,T,P,317697 44 David Braz,David Braz de Olivei ...,T,P,168008
97,Erick,Erick de Arruda Serafim,T,P,441070 70 Caio Paulista,Caio Fernando de Oliveira,T,P,460683
91,Richard,Richard de Oliveira Costa R(g),,P,291617 27 Muriel,Muriel Gustavo Becker,R(g),P,165925
2,Igor Inoce ...,Igor Inocencio de Ol ...,R,P,382612 3 Matheus Fe ...,Matheus Ferraz Pereira,R,P,175475
5,Willian,Willian Oliveira dos ...,R,P,430883 4 Luccas Claro,Luccas Claro dos Santos,R,P,291708
7,Airton,Airton Moises Santos ...,R,P,460340 5 Wellington,Wellington Aparecido ...,R,P,184600
15,Gabriel La ...,Gabriel Santos Corde ...,R,P,409030 7 Lucca,Lucca Borges de Brito,R,P,292592
16,Jorginho,Jorge de Moura Xavier,R,P,330015 9 Fred,Frederico Chaves Guedes,R,P,148994
25,Marlon,Marlon Adriano Prezotti,R,P,294484 14 Danilo Bar ...,Danilo Carvalho Barcelos,R,P,313755
37,Rick,Rick Jhonatan Lima Morais,R,P,538942 19 Bobadilla,Raul Marcelo Bobadilla,R,P,714924
45,Lima,Vinicius Moreira de Lima,R,P,403112 26 Manoel,Manoel Messias Silva ...,R,P,182423
70,Kelvyn,Kelvyn Ramos da Fonseca,R,P,555438 28 Wallace,Wallace Madeira Almeida,R,P,525941
77,HELIO,Helio Cunha Borges,R,P,605436 29 Gustavo Apis,Gustavo Apis Pascoal ...,R,P,446185
90,Negueba,Gabriel dos Santos F ...,R,P,465944 31 Calegari,Lucas Felipe Calegari,R,P,544799
"",,Comissão Técnica,
"",Ceará / CE,,Fluminense / RJ
Técnico:,Tiago Retzlaff Nunes,Técnico:,Marco Aurelio De Oliveira
Assistente Técnico:,Evandro Luis Fornari,Assistente Técnico:,Ailton Dos Santos Ferraz
Assistente Técnico:,Clesly Evandro Guimaraes,Médico:,Jorge Lopes De Souza Costa
Médico:,Joaquim Sampaio Garcia Filho,Treinador De Goleiros:,Andre Carvalho Da Silva
Preparador Físico:,Andre Tadeo Gomes Volpe,Preparador Físico:,Marcos De Seixas Correa
Fisioterapeuta:,Joao Paulo Cavalcante Frota,Fisioterapeuta:,Roberto Schmidt Tupinamba Fernandes De Sa
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
06:00,1T,29,PN,Vinicius Goes Barbosa de Souza,,Ceará/CE
"",,,,Cartões Amarelos
Tempo,1T/2T,No,Nome do Jogador,Equipe
18:00,1T,35,André Trindade da Costa Neto,Fluminense/RJ
"",,,Motivo: A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Calçar seu,
"",,,adversário de maneira temerária na disputa de bola.,
"",,,,Cartões Vermelhos
Tempo 1T/2T,No,,Nome do Jogador,
29:00 1T,94,,Gabriel Dias de Oliveira - Ceará/CE,
Cartão Vermelho Direto,,,"Motivo: V1.  For culpado de jogo brusco grave  - Por dar uma entrada com força excessiva, atingindo com o joelho a perna do seu",
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:Atraso no reinicio devido ao atraso da equipe do ceará s.c.informo que foi respeitado um minuto de silencio em homenagem póstuma as vitimas da covid-19...acréscimos para recuperar o tempo perdido com atendimentos aos atletas supostamente lesionados, substituições e checagem do var.Observações EventuaisNada houve de anormalRelatório do AssistenteNada a relatar.SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTFluminense/RJ9 - Frederico Chaves Guedes70 - Caio Fernando de Oliveira45:00INTFluminense/RJ29 - Gustavo Apis Pascoal de Farias35 - André Trindade da Costa Neto32:001TCeará/CE2 - Igor Inocencio de Oliveira9 - Jael Ferreira Vieira10:002TFluminense/RJ14 - Danilo Carvalho Barcelos30 - Marlon Rodrigues Xavier14:002TCeará/CE15 - Gabriel Santos Cordeiro Lace...97 - Erick de Arruda Serafim26:002TFluminense/RJ7 - Lucca Borges de Brito34 - Luiz Henrique Andre Rosa da ...32:002TCeará/CE37 - Rick Jhonatan Lima Morais10 - John Steven Mendoza Valencia32:002TCeará/CE5 - Willian Oliveira dos Santos8 - Fernando Pereira do Nascimento32:002TCeará/CE90 - Gabriel dos Santos Francisco29 - Vinicius Goes Barbosa de Souza38:002TFluminense/RJ19 - Raul Marcelo Bobadilla32 - Abel Mathias Hernandez Platero"
Ocorrências / Observações
Nada houve de anormal
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:Atraso no reinicio devido ao atraso da equipe do ceará s.c.informo que foi respeitado um minuto de silencio em homenagem póstuma as vitimas da covid-19...acréscimos para recuperar o tempo perdido com atendimentos aos atletas supostamente lesionados, substituições e checagem do var.Observações EventuaisNada houve de anormalRelatório do AssistenteNada a relatar.SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTFluminense/RJ9 - Frederico Chaves Guedes70 - Caio Fernando de Oliveira45:00INTFluminense/RJ29 - Gustavo Apis Pascoal de Farias35 - André Trindade da Costa Neto32:001TCeará/CE2 - Igor Inocencio de Oliveira9 - Jael Ferreira Vieira10:002TFluminense/RJ14 - Danilo Carvalho Barcelos30 - Marlon Rodrigues Xavier14:002TCeará/CE15 - Gabriel Santos Cordeiro Lace...97 - Erick de Arruda Serafim26:002TFluminense/RJ7 - Lucca Borges de Brito34 - Luiz Henrique Andre Rosa da ...32:002TCeará/CE37 - Rick Jhonatan Lima Morais10 - John Steven Mendoza Valencia32:002TCeará/CE5 - Willian Oliveira dos Santos8 - Fernando Pereira do Nascimento32:002TCeará/CE90 - Gabriel dos Santos Francisco29 - Vinicius Goes Barbosa de Souza38:002TFluminense/RJ19 - Raul Marcelo Bobadilla32 - Abel Mathias Hernandez Platero"
Observações Eventuais
Nada houve de anormal
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:Atraso no reinicio devido ao atraso da equipe do ceará s.c.informo que foi respeitado um minuto de silencio em homenagem póstuma as vitimas da covid-19...acréscimos para recuperar o tempo perdido com atendimentos aos atletas supostamente lesionados, substituições e checagem do var.Observações EventuaisNada houve de anormalRelatório do AssistenteNada a relatar.SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTFluminense/RJ9 - Frederico Chaves Guedes70 - Caio Fernando de Oliveira45:00INTFluminense/RJ29 - Gustavo Apis Pascoal de Farias35 - André Trindade da Costa Neto32:001TCeará/CE2 - Igor Inocencio de Oliveira9 - Jael Ferreira Vieira10:002TFluminense/RJ14 - Danilo Carvalho Barcelos30 - Marlon Rodrigues Xavier14:002TCeará/CE15 - Gabriel Santos Cordeiro Lace...97 - Erick de Arruda Serafim26:002TFluminense/RJ7 - Lucca Borges de Brito34 - Luiz Henrique Andre Rosa da ...32:002TCeará/CE37 - Rick Jhonatan Lima Morais10 - John Steven Mendoza Valencia32:002TCeará/CE5 - Willian Oliveira dos Santos8 - Fernando Pereira do Nascimento32:002TCeará/CE90 - Gabriel dos Santos Francisco29 - Vinicius Goes Barbosa de Souza38:002TFluminense/RJ19 - Raul Marcelo Bobadilla32 - Abel Mathias Hernandez Platero",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
