Campeonato:,Campeonato Brasileiro - Série A/2021,Rodada:,23
Jogo:,Fortaleza / CE X Atlético / GO,,
Data:,02/10/2021 Horário: 17:00 Estádio:,Governador Plácido Aderaldo Castelo / Fortaleza,
"",,Arbitragem
Arbitro:,Alisson Sidnei Furtado (AB / TO),
Arbitro Assistente 1:,Cipriano da Silva Sousa (AB / TO),
Arbitro Assistente 2:,Fernando Gomes da Silva (CD / TO),
Quarto Arbitro:,Antonio Magno Lima Cordeiro (CD / CE),
Delegado Local:,Antonio Jose da Silva Monteiro (CBF / ),
Analista de Campo:,Eveliny Pereira de Almeida da Silva (CBF / CE),
VAR:,Caio Max Augusto Vieira (AB / RN),
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,16:55Atraso:,,Não Houve Entrada do mandante: 18:02,,Atraso:,Não Houve
Entrada do visitante:,16:56Atraso:,,Não Houve Entrada do visitante: 18:01,,Atraso:,Não Houve
Início 1o Tempo:,17:00Atraso:,,Não Houve Início do 2o Tempo: 18:05,,Atraso:,Não Houve
Término do 1o Tempo:,17:50Acréscimo:,,5 min Término do 2o Tempo: 18:59,Acréscimo:,,9 min
Resultado do 1o Tempo: 0 X 1,,,Resultado Final: 0 X 3,,,
"",,,,,Relação de Jogadores,,,,
"",,Fortaleza / CE,,,,Atlético / GO,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo T/R,,P/A,CBF
12,Felipe,Felipe Alves Raymundo,T(g),P,177931 1 Fernando M ...,Fernando Miguel KaufmannT(g),,P,159684
2,Guilherme,Guilherme de Jesus d ...,T,P,348138 2 Dudu,Luis Eduardo Marques ... T,,P,405061
5,Marcelo,Marcelo da Conceiçao ...,T,P,402719 3 Wanderson,Wanderson Santos Pereira T,,P,300394
9,Wellington ...,Wellington Pereira d ...,T,P,152788 4 Eder,Eder Ferreira Graminho T,,P,318115
13,Ederson,Ederson Jose dos San ...,T,P,441979 5 Willian Ma ...,Willian Marlon Ferre ... T,,P,421180
15,Luis,Luis Antonio Ferreir ...,T,P,420080 6 Igor Carius,Igor Aquino da Silva T,,P,421778
17,David,David Correa da Fonseca,T,P,430588 7 Andre Luis,Andre Luis da Costa  ... T,,P,321636
22,Yago,Glaybson Yago Souza  ...,T,P,364829 8 Matheus Ba ...,Matheus Barbosa Teixeira T,,P,344228
25,Lucas Lima,Lucas Rafael Araujo Lima,T,P,331937 9 Zé Roberto,Jose Roberto Assunça ... T,,P,334457
30,Bruno,Bruno Ferreira Melo,T,P,329952 10 João Paulo,Joao Paulo da Silva Alves T,,P,371170
44,Christian,Christian Chagas Tarouco,T,P,170255 11 Ronald,Ronald Pereira Martins T,,P,630598
1,Marcelo Boeck,Marcelo Boeck R(g),,P,154969 12 Luan,Luan Polli Gomes R(g),,P,338625
4,Jackson,Jackson de Souza,R,P,299142 13 Arnaldo,Arnaldo Manoel de Almeida R,,P,322785
7,Robson,Robson dos Santos Fe ...,R,P,302768 14 Lucas Oliv ...,Lucas da Cruz Oliveira R,,P,349619
14,Ronald,Ronald dos Santos Lopes,R,P,383384 15 Pedro,Pedro Henrique Perei ... R,,P,338777
16,Matheus,Matheus Isaias dos Santos,R,P,376217 16 Arthur Hen ...,Arthur Henrique Peix ... R,,P,316632
18,Edinho,Francisco Edson More ...,R,P,377355 17 Gabriel  B ...,Gabriel Baralhas dos ... R,,P,435315
19,Angelo Hen ...,Angelo Jose Henrique ...,R,P,723924 18 Rickson,Rickson Barbosa Sa d ... R,,P,317454
20,Romarinho,Jose Romario Silva d ...,R,P,413857 19 Janderson,Janderson Santos de Souza R,,P,523883
29,Daniel Guedes,Daniel Guedes da Silva,R,P,317780 20 Brian Mont ...,Brian Guillermo Mont ... R,,P,727484
34,Depietri,Valentin Depietri,R,P,727672,,,,
77,Igor,Igor Torres da Silva,R,P,652687,,,,
96,Matheus Va ...,Matheus de Vargas,R,P,338237,,,,
"",,Comissão Técnica,
"",Fortaleza / CE,,Atlético / GO
Técnico:,Juan Pablo Vojvoda,Assistente Técnico:,Eduardo Do Nascimento Souza
Assistente Técnico:,Gaston Ricardo Liendo,Assistente Técnico:,Joao Paulo Imbernom Sanches
Médico:,Claudio Mauricio Muniz Rodrigues,Médico:,Lucas Ricci Delevedove
Treinador De Goleiros:,Nahuel Dario Martinez,Treinador De Goleiros:,Marcos Roberto De Medeiros
Preparador Físico:,Cicero Emerson Santana Dos Santos,Preparador Físico:,Luis Fernando Goulart
Massagista:,Jose Wellington Nunes De Moura,Fisioterapeuta:,Joao Rodrigues Dos Santos Neto
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
18:00,1T,15,CT,Luis Antonio Ferreira Rodrigues,,Fortaleza/CE
30:00,2T,17,NR,Gabriel Baralhas dos Santos,,Atlético/GO
+4,2T,20,NR,Brian Guillermo Montenegro Benitez,,Atlético/GO
"",,,,Cartões Amarelos
Tempo,1T/2T,No,Nome do Jogador,Equipe
18:00,2T,TC,Juan Pablo Vojvoda,Fortaleza/CE
"",,,"Motivo: A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar a decisão da arbitragem, chutando o",
"",,,balde de agua que estava na área técnica.,
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:Informo que foi respeitado um minuto de silêncio em homenagem póstuma as vitimas da covid-19.... acréscimos no primeiro e segundo tempo por conta doatendimento medico aos atletas possivelmente lesionados checagem do var e substituições.Observações EventuaisNada houve de anormalRelatório do AssistenteNada a relatar.SubstituiçõesTempo1T/2TEquipeEntrouSaiu23:002TAtlético/GO17 - Gabriel Baralhas dos Santos8 - Matheus Barbosa Teixeira23:002TFortaleza/CE96 - Matheus de Vargas15 - Luis Antonio Ferreira Rodrig...23:002TFortaleza/CE20 - Jose Romario Silva de Souza17 - David Correa da Fonseca31:002TAtlético/GO19 - Janderson Santos de Souza9 - Jose Roberto Assunçao de Ara...34:002TFortaleza/CE7 - Robson dos Santos Fernandes25 - Lucas Rafael Araujo Lima34:002TFortaleza/CE19 - Angelo Jose Henriquez Iturra9 - Wellington Pereira do Nascim...39:002TFortaleza/CE77 - Igor Torres da Silva44 - Christian Chagas Tarouco44:002TAtlético/GO15 - Pedro Henrique Pereira da Si...7 - Andre Luis da Costa Alfredo44:002TAtlético/GO20 - Brian Guillermo Montenegro B...10 - Joao Paulo da Silva Alves44:002TAtlético/GO13 - Arnaldo Manoel de Almeida2 - Luis Eduardo Marques dos San..."
Ocorrências / Observações
Nada houve de anormal
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:Informo que foi respeitado um minuto de silêncio em homenagem póstuma as vitimas da covid-19.... acréscimos no primeiro e segundo tempo por conta doatendimento medico aos atletas possivelmente lesionados checagem do var e substituições.Observações EventuaisNada houve de anormalRelatório do AssistenteNada a relatar.SubstituiçõesTempo1T/2TEquipeEntrouSaiu23:002TAtlético/GO17 - Gabriel Baralhas dos Santos8 - Matheus Barbosa Teixeira23:002TFortaleza/CE96 - Matheus de Vargas15 - Luis Antonio Ferreira Rodrig...23:002TFortaleza/CE20 - Jose Romario Silva de Souza17 - David Correa da Fonseca31:002TAtlético/GO19 - Janderson Santos de Souza9 - Jose Roberto Assunçao de Ara...34:002TFortaleza/CE7 - Robson dos Santos Fernandes25 - Lucas Rafael Araujo Lima34:002TFortaleza/CE19 - Angelo Jose Henriquez Iturra9 - Wellington Pereira do Nascim...39:002TFortaleza/CE77 - Igor Torres da Silva44 - Christian Chagas Tarouco44:002TAtlético/GO15 - Pedro Henrique Pereira da Si...7 - Andre Luis da Costa Alfredo44:002TAtlético/GO20 - Brian Guillermo Montenegro B...10 - Joao Paulo da Silva Alves44:002TAtlético/GO13 - Arnaldo Manoel de Almeida2 - Luis Eduardo Marques dos San..."
Observações Eventuais
Nada houve de anormal
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:Informo que foi respeitado um minuto de silêncio em homenagem póstuma as vitimas da covid-19.... acréscimos no primeiro e segundo tempo por conta doatendimento medico aos atletas possivelmente lesionados checagem do var e substituições.Observações EventuaisNada houve de anormalRelatório do AssistenteNada a relatar.SubstituiçõesTempo1T/2TEquipeEntrouSaiu23:002TAtlético/GO17 - Gabriel Baralhas dos Santos8 - Matheus Barbosa Teixeira23:002TFortaleza/CE96 - Matheus de Vargas15 - Luis Antonio Ferreira Rodrig...23:002TFortaleza/CE20 - Jose Romario Silva de Souza17 - David Correa da Fonseca31:002TAtlético/GO19 - Janderson Santos de Souza9 - Jose Roberto Assunçao de Ara...34:002TFortaleza/CE7 - Robson dos Santos Fernandes25 - Lucas Rafael Araujo Lima34:002TFortaleza/CE19 - Angelo Jose Henriquez Iturra9 - Wellington Pereira do Nascim...39:002TFortaleza/CE77 - Igor Torres da Silva44 - Christian Chagas Tarouco44:002TAtlético/GO15 - Pedro Henrique Pereira da Si...7 - Andre Luis da Costa Alfredo44:002TAtlético/GO20 - Brian Guillermo Montenegro B...10 - Joao Paulo da Silva Alves44:002TAtlético/GO13 - Arnaldo Manoel de Almeida2 - Luis Eduardo Marques dos San...",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
23:00,2T,Atlético/GO,17 - Gabriel Baralhas dos Santos,8 - Matheus Barbosa Teixeira
23:00,2T,Fortaleza/CE,96 - Matheus de Vargas,15 - Luis Antonio Ferreira Rodrig...
23:00,2T,Fortaleza/CE,20 - Jose Romario Silva de Souza,17 - David Correa da Fonseca
31:00,2T,Atlético/GO,19 - Janderson Santos de Souza,9 - Jose Roberto Assunçao de Ara...
34:00,2T,Fortaleza/CE,7 - Robson dos Santos Fernandes,25 - Lucas Rafael Araujo Lima
