Campeonato:,Campeonato Brasileiro - Série A/2021,Rodada: 22
Jogo:,Sport / PE X Fortaleza / CE,
Data:,26/09/2021 Horário: 18:15 Estádio:,Arena Pernambuco Governador Carlos Wilson Campos / São Lourenço da Mata
"",Arbitragem
Arbitro:,Wagner do Nascimento Magalhaes (FIFA / RJ)
Arbitro Assistente 1:,Luiz Claudio Regazone (AB / RJ)
Arbitro Assistente 2:,Lilian da Silva Fernandes Bruno (MTR / RJ)
Quarto Arbitro:,Hugo Soares Dias Figueiredo (CD / PE)
Delegado Local:,Jorge Buregio de Lima Junior (CBF / )
Analista de Campo:,Ubirajara Ferraz Jota (CBF / PE)
VAR:,Rodrigo Carvalhaes de Miranda (AB / RJ)
"",,,Cronologia,,,
"",1o Tempo,,2o Tempo,,,
Entrada do mandante:,18:05Atraso:,,Não Houve Entrada do mandante: 19:14,,Atraso:,Não Houve
Entrada do visitante:,18:05Atraso:,,Não Houve Entrada do visitante: 19:15,,Atraso:,Não Houve
Início 1o Tempo:,18:15Atraso:,,Não Houve Início do 2o Tempo: 19:17,,Atraso:,Não Houve
Término do 1o Tempo:,19:02Acréscimo:,,2 min Término do 2o Tempo: 20:07,Acréscimo:,,5 min
Resultado do 1o Tempo: 0 X 1,,,Resultado Final: 0 X 1,,,
"",,,,,Relação de Jogadores,,,,
"",,Sport / PE,,,,Fortaleza / CE,,,
No,Apelido,Nome Completo,T/R,P/A,CBF No Apelido,Nome Completo,T/R,P/A,CBF
1,Mailson,Mailson Tenorio dos  ...,T(g),P,460562 12 Felipe,Felipe Alves Raymundo,T(g),P,177931
2,Hayner,Hayner Willian Monja ...,T,P,402405 2 Guilherme,Guilherme de Jesus d ...,T,P,348138
8,Hernanes,Anderson Hernanes de ...,T,P,173861 5 Marcelo,Marcelo da Conceiçao ...,T,P,402719
14,Welison,José Welison da Silva,T,P,313780 7 Robson,Robson dos Santos Fe ...,T,P,302768
33,Pedro Henr ...,Pedro Henrique Alves ...,T,P,532559 10 Lucas Crispim,Lucas de Figueiredo  ...,T,P,316748
35,Sabino,Jose Sabino Chagas M ...,T,P,437531 13 Ederson,Ederson Jose dos San ...,T,P,441979
37,Everaldo,Everaldo Silva do Na ...,T,P,438556 15 Luis,Luis Antonio Ferreir ...,T,P,420080
56,Sander,Sander Henrique Bort ...,T,P,346046 20 Romarinho,Jose Romario Silva d ...,T,P,413857
77,Marcos,Marcos Antonio Almei ...,T,P,345210 22 Yago,Glaybson Yago Souza  ...,T,P,364829
90,Andre Felipe,Andre Felipe Ribeiro ...,T,P,292942 25 Lucas Lima,Lucas Rafael Araujo Lima,T,P,331937
94,Paulo,Paulo Roberto Moccelin,T,P,360467 44 Christian,Christian Chagas Tarouco,T,P,170255
92,Carlos,Carlos Eduardo Soare ...,R(g),P,309585 1 Marcelo Boeck,Marcelo Boeck R(g),,P,154969
5,Ronaldo,Ronaldo Henrique Fer ...,R,P,338491 4 Jackson,Jackson de Souza,R,P,299142
10,Gustavo Silva,Gustavo Silva de Oliveira,R,P,582687 9 Wellington ...,Wellington Pereira d ...,R,P,152788
11,Leandro Ba ...,Leandro Barcia Montero,R,P,647148 14 Ronald,Ronald dos Santos Lopes,R,P,383384
44,Chico,Francisco Alves da S ...,R,P,518992 16 Matheus,Matheus Isaias dos Santos,R,P,376217
46,Luciano,Luciano Batista da S ...,R,P,554138 18 Edinho,Francisco Edson More ...,R,P,377355
49,Cristiano  ...,Cristiano Robert do  ...,R,P,545248 19 Angelo Hen ...,Angelo Jose Henrique ...,R,P,723924
66,Ewerthon,Ewerthon Diogenes da ...,R,P,500506 29 Daniel Guedes,Daniel Guedes da Silva,R,P,317780
91,Pedro,Pedro Victor Martins ...,R,P,501375 30 Bruno,Bruno Ferreira Melo,R,P,329952
97,Everton Fe ...,Everton Felipe de Ol ...,R,P,381047 34 Depietri,Valentin Depietri,R,P,727672
99,MIKAEL,Mikael Filipe Viana  ...,R,P,599514 77 Igor,Igor Torres da Silva,R,P,652687
"",,,,,96 Matheus Va ...,Matheus de Vargas,R,P,338237
"",,Comissão Técnica,
"",Sport / PE,,Fortaleza / CE
Técnico:,Gustavo Atilano Florentin Morinigo,Técnico:,Juan Pablo Vojvoda
Assistente Técnico:,Hector Mario Nuñez,Assistente Técnico:,Gaston Ricardo Liendo
Assistente Técnico:,Jose Luis Nuñez Mendoza,Médico:,Rafael Luis Cavalcanti Veras Ribeiro
Médico:,Rodrigo Amorim De Moraes Perez,Treinador De Goleiros:,Nahuel Dario Martinez
Treinador De Goleiros:,Jorcey Anisio Garcia Santos,Preparador Físico:,Adriano Lima Alves
Massagista:,Glaucon Oliveira De Lira Silva,Massagista:,Antonio Edson Da Silva Freitas
"",,,,,Gols,
Tempo,1T/2T,No,Tipo,Nome do Jogador,,Equipe
32:00,1T,5,NR,Marcelo da Conceiçao Benevenuto Malaquias,,Fortaleza/CE
"",,,,Cartões Amarelos
Tempo,1T/2T,No,Nome do Jogador,Equipe
02:00,2T,35,Jose Sabino Chagas Monteiro,Sport/PE
"",,,"Motivo: A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por segurar seu adversário,mostrando desrespeito ao jogo.",
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:Acréscimos motivados por retirada de jogadores supostamente lesionados e substituições.foi realizado 1 minuto de silêncio em homenagem póstuma às vítimasda covid-19.Observações EventuaisNada houve de anormalRelatório do AssistenteNada houve de anormal.SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTSport/PE10 - Gustavo Silva de Oliveira94 - Paulo Roberto Moccelin15:002TSport/PE46 - Luciano Batista da Silva Jun...56 - Sander Henrique Bortolotto15:002TSport/PE99 - Mikael Filipe Viana de Sousa37 - Everaldo Silva do Nascimento17:002TFortaleza/CE14 - Ronald dos Santos Lopes25 - Lucas Rafael Araujo Lima18:002TSport/PE66 - Ewerthon Diogenes da Silva2 - Hayner Willian Monjardim Cor...23:002TFortaleza/CE19 - Angelo Jose Henriquez Iturra20 - Jose Romario Silva de Souza23:002TFortaleza/CE18 - Francisco Edson Moreira da S...7 - Robson dos Santos Fernandes32:002TSport/PE97 - Everton Felipe de Oliveira S...8 - Anderson Hernanes de Carvalh...36:002TFortaleza/CE16 - Matheus Isaias dos Santos15 - Luis Antonio Ferreira Rodrig..."
Ocorrências / Observações
Nada houve de anormal
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:Acréscimos motivados por retirada de jogadores supostamente lesionados e substituições.foi realizado 1 minuto de silêncio em homenagem póstuma às vítimasda covid-19.Observações EventuaisNada houve de anormalRelatório do AssistenteNada houve de anormal.SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTSport/PE10 - Gustavo Silva de Oliveira94 - Paulo Roberto Moccelin15:002TSport/PE46 - Luciano Batista da Silva Jun...56 - Sander Henrique Bortolotto15:002TSport/PE99 - Mikael Filipe Viana de Sousa37 - Everaldo Silva do Nascimento17:002TFortaleza/CE14 - Ronald dos Santos Lopes25 - Lucas Rafael Araujo Lima18:002TSport/PE66 - Ewerthon Diogenes da Silva2 - Hayner Willian Monjardim Cor...23:002TFortaleza/CE19 - Angelo Jose Henriquez Iturra20 - Jose Romario Silva de Souza23:002TFortaleza/CE18 - Francisco Edson Moreira da S...7 - Robson dos Santos Fernandes32:002TSport/PE97 - Everton Felipe de Oliveira S...8 - Anderson Hernanes de Carvalh...36:002TFortaleza/CE16 - Matheus Isaias dos Santos15 - Luis Antonio Ferreira Rodrig..."
Observações Eventuais
Nada houve de anormal
"Ocorrências / ObservaçõesNada houve de anormalMotivo de atraso no início e/ou reinício, e de acréscimos:Acréscimos motivados por retirada de jogadores supostamente lesionados e substituições.foi realizado 1 minuto de silêncio em homenagem póstuma às vítimasda covid-19.Observações EventuaisNada houve de anormalRelatório do AssistenteNada houve de anormal.SubstituiçõesTempo1T/2TEquipeEntrouSaiu45:00INTSport/PE10 - Gustavo Silva de Oliveira94 - Paulo Roberto Moccelin15:002TSport/PE46 - Luciano Batista da Silva Jun...56 - Sander Henrique Bortolotto15:002TSport/PE99 - Mikael Filipe Viana de Sousa37 - Everaldo Silva do Nascimento17:002TFortaleza/CE14 - Ronald dos Santos Lopes25 - Lucas Rafael Araujo Lima18:002TSport/PE66 - Ewerthon Diogenes da Silva2 - Hayner Willian Monjardim Cor...23:002TFortaleza/CE19 - Angelo Jose Henriquez Iturra20 - Jose Romario Silva de Souza23:002TFortaleza/CE18 - Francisco Edson Moreira da S...7 - Robson dos Santos Fernandes32:002TSport/PE97 - Everton Felipe de Oliveira S...8 - Anderson Hernanes de Carvalh...36:002TFortaleza/CE16 - Matheus Isaias dos Santos15 - Luis Antonio Ferreira Rodrig...",,,,
Substituições,,,,
Tempo,1T/2T,Equipe,Entrou,Saiu
45:00,INT,Sport/PE,10 - Gustavo Silva de Oliveira,94 - Paulo Roberto Moccelin
15:00,2T,Sport/PE,46 - Luciano Batista da Silva Jun...,56 - Sander Henrique Bortolotto
15:00,2T,Sport/PE,99 - Mikael Filipe Viana de Sousa,37 - Everaldo Silva do Nascimento
17:00,2T,Fortaleza/CE,14 - Ronald dos Santos Lopes,25 - Lucas Rafael Araujo Lima
18:00,2T,Sport/PE,66 - Ewerthon Diogenes da Silva,2 - Hayner Willian Monjardim Cor...
23:00,2T,Fortaleza/CE,19 - Angelo Jose Henriquez Iturra,20 - Jose Romario Silva de Souza
23:00,2T,Fortaleza/CE,18 - Francisco Edson Moreira da S...,7 - Robson dos Santos Fernandes
32:00,2T,Sport/PE,97 - Everton Felipe de Oliveira S...,8 - Anderson Hernanes de Carvalh...
